DRUGID,SMILES
C4X6PY,CC1=CC(=CC(=C1C[C@@H](C(=O)N2CCCC[C@H]2C3=NC=C(N3)C4=CC=CC=C4)N)C)O
C7L4MX,COC1=CC=C(C=C1)CN2CCC(CC2)N3C4=CC=CC=C4NC3=O
CYZW21,C1[C@H](N(CC2=CC=CC=C21)C(=O)[C@H](CC3=CC=C(C=C3)O)N)C4=NC=C(N4)C5=CC=CC=C5
CLKQ39,CC1=CC(=CC(=C1C[C@@H](C(=O)N2CC3=CC=CC=C3C[C@H]2C4=NC=C(N4)C5=CC=CC=C5)N)C)C(=O)N
CH14KO,C[C@H]1C2C(=O)C3=C([C@]1(CCN2CC4CC4)C)C=C(C=C3)N
C1VB4E,CC1=CC(=CC(=C1C[C@@H](C(=O)N2CCCC[C@H]2C3=NC=C(N3)C4=CC=CC=C4)N)C)C(=O)N
CT31DW,CC1=CC(=CC(=C1C[C@@H](C(=O)N2CC3=CC=CC=C3C[C@H]2C4=NC=C(N4)C5=CC=CC=C5)N)C)O
CS3Y4G,CC(C1=CC=CC=C1Cl)N2CCC(CC2)N3C4=CC=CC=C4NC3=O
C49QZC,CN([C@@H]1CC[C@]2([C@H]3[C@H](C4=C5[C@]2([C@H]1OC5=C(C=C4)O)CCN3CC6CC6)O)O)C(=O)/C=C/C7=COC=C7
CA4PM8,C[C@H]1CN(CC[C@@]1(C)C2=CC(=CC=C2)O)C[C@H](C(C)C)NC(=O)[C@H]3CCC4=C(C3)C=CC(=C4)O
CB2U5X,C[C@H]1CN(CC[C@@]1(C)C2=CC(=CC=C2)O)C[C@H](C(C)C)NC(=O)[C@@H]3CC4=C(CS3)C=C(C=C4)O
CO02FI,C[C@H]1CN(CC[C@@]1(C)C2=CC(=CC=C2)O)C[C@H](C(C)C)NC(=O)[C@H]3CC4=C(CS3=O)C=C(C=C4)O
CSYE45,C[C@H]1CN(CC[C@@]1(C)C2=CC(=CC=C2)O)C[C@H](C(C)C)NC(=O)[C@@H]3CC4=C(CO3)C=C(C=C4)O
CW7QD2,C[C@H]1CN(CC[C@@]1(C)C2=CC(=CC=C2)O)C[C@H](C(C)C)NC(=O)[C@@H]3CCC4=C(C3)C=CC(=C4)O
C19DJE,C[C@H]1CN(CC[C@@]1(C)C2=CC(=CC=C2)O)C[C@H](C(C)C)NC(=O)[C@H]3CC4=C(CO3)C=C(C=C4)O
C4PXV7,C[C@H]1CN(CC[C@@]1(C)C2=CC(=CC=C2)O)C[C@H](C(C)C)NC(=O)[C@H]3CC4=C(CS3)C=C(C=C4)O
CC61WX,CN1CC[C@]23[C@@H]4C(=O)CC[C@]2([C@H]1CC5=C3C(=C(C=C5)O)O4)OCC6=CC=CC=C6
CX27WK,CC[C@]12CCN(C([C@@H]1C)C(=O)C3=C2C=C(C=C3)N)CC4CC4
CHV25L,CC1=CC=CC=C1/C=C/C(=O)N[C@@]23CCC(=O)[C@H]4[C@@]25CCN([C@@H]3CC6=C5C(=C(C=C6)OC)O4)CC7CC7
CP8QH4,CC1=CC=CC=C1/C=C/C(=O)N[C@@]23CCC(=O)[C@H]4[C@@]25CCN([C@@H]3CC6=C5C(=C(C=C6)O)O4)C
CK2RQ0,CN1CC[C@]23[C@@H]4C(=O)CC[C@]2([C@H]1CC5=C3C(=C(C=C5)OC)O4)NC(=O)/C=C/C6=CC=CC=C6Cl
CD39RT,COC1=C2C3=C(C[C@@H]4[C@]5([C@]3(CCN4CC6CC6)[C@@H](O2)C(=O)CC5)NC(=O)/C=C/C7=CC=CC=C7Cl)C=C1
CS0MC4,CC1CN(C2C[C@@H](CC1(C2)C3=CC(=CC=C3)O)N)CCCC4=CC=CC=C4
CJ34HP,CN(C)C1(CCC2(CC1)C3=C(CCN2)C4=CC=CC=C4N3)C5=CC=CC=C5
CK4FE3,CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CC(C3=CC=CC=C3)O)C(=O)OC
C4EK1P,CC1=NN(C2=C1C(=O)CC(C2)(C)C)C3=CC=C(C=C3)OC
C7Q3JW,CC[C@@H]1CN2CCC3=C([C@H]2C[C@@H]1/C(=C\OC)/C(=O)OC)NC4=C3C(=CC=C4)OC
C29XKY,C[C@H]1CN([C@@H]2C[C@H](C[C@]1(C2)C3=CC(=CC=C3)O)N)CCCC4=CC=CC=C4
CI7FD0,C1C[C@H](N(C1)C(=O)[C@H](CC2=CC=C(C=C2)O)N)C(=O)N[C@@H](CC3=CNC4=CC=CC=C43)C(=O)N[C@H](CC5=CC=CC6=CC=CC=C65)C(=O)N
CBL6J9,CC1=CC(=CC(=C1O)C)C[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC3=CNC4=CC=CC=C43)C(=O)N[C@H](CC5=CC=CC6=CC=CC=C65)C(=O)N)N
C7S6KX,C1C[C@H](N(C1)C(=O)[C@H](CC2=CC=C(C=C2)O)N)C(=O)N[C@@H](CC3=CNC4=CC=CC=C43)C(=O)N[C@H](CC5=CC6=CC=CC=C6C=C5)C(=O)N
C42GZR,CC1=NN(C2=C1C(=O)CC(C2)(C)C)C3=CC=C(C=C3)Cl
CCF0J7,COC1=CC2=C(C[C@@H]3[C@H]4[C@]2(CCN3CC5CC5)CC6=C(C4)C7=CC=CC=C7N6)C=C1
C7QJW9,CC1=CC=CC=C1COC2=CC=C(C=C2)C3C4=C(CC(CC4=O)(C)C)OC5=C3C(=O)CC(C5)(C)C
C5BE7T,C1CNC(C2=CC=CC=C21)CNC(=O)C3=CC=C(C=C3)F
CW90BF,CC(C1=CC=CC=C1)N2CCC(CC2)N3C4=CC=CC=C4NC3=O
CDZ19L,CC1=NN(C2=C1C(=O)CC(C2)(C)C)C3=CC(=CC=C3)Cl
C8TEB0,CCOC(=O)C1(CCN(CC1)CC2=CC=C(C=C2)NC(=O)C)CCC3=CC=CC=C3
CX3C6G,C1CN(CCC1N2C3=CC=CC=C3NC2=O)CC4=CC(=CC=C4)OC(F)(F)F
CIW76M,COC1=CC=CC(=C1)CN2CCC(CC2)N3C4=CC=CC=C4NC3=O
C57UGP,CC(=O)C1(CCN(CC1)C2=NC=CC(=C2)N)C3=CC=CC=C3
CGH3W8,C1C[C@]2([C@H]3CC4=C5[C@@]2(CCN3CC6CC6)[C@H]([C@H]1NC(=O)C7=NC8=CC=CC=C8C=C7)OC5=C(C=C4)O)O
CW7NH4,C1CC1CN2CC[C@]34CC5=C(C[C@@]3(C2)CC6=C4C=C(C=C6)O)C7=CC=CC=C7N5
C2CEN5,CC[C@]12CCN(C([C@@H]1C)C(=O)C3=C2C=C(C=C3)O)CC4CC4
C9CIL3,C1CC1CN2CCC34C5C(=O)CC[C@]3([C@H]2CC6=C4C(=CC=C6)O5)OCCCC7=CC=CC=C7
CF1HE6,CCCCOC1=CC=CC2=C1C34CCN([C@H](C2)[C@@]3(CCC(=O)C4)OC)CC5CC5
CFRJ92,C1CC1CN2CCC34CC(=O)CC[C@]3([C@H]2CC5=C4C(=CC=C5)O)OCCCC6=CC=CC=C6
C68ZSO,COC1=CC=CC2=C1C34CCN([C@H](C2)[C@@]3(CCC(=O)C4)OCCCC5=CC=CC=C5)CC6CC6
CT71JB,CC1=CC=C(C=C1)C2=CN(C3=C2C[C@]4(C5CC6=C7[C@]4([C@H]3OC7=C(C=C6)O)CCN5CC8CC8)O)CC9=CC=CC=C9
CE0C5H,C[C@H]1C2C(=O)C3=C([C@]1(CCN2CC4CC4)C)C=C(C=C3)O
CT84GR,CC[C@]12CCN(C([C@@H]1C)C(=O)C3=C2C=C(C=C3)NC4=CC=CC=C4)CC5CC5
COM3F5,C1CCC2=C(C1)C3=C(N2CC4CC4)[C@H]5[C@@]67CCN(C([C@@]6(C3)O)CC8=C7C(=C(C=C8)O)O5)CC9CC9
C7B1KA,CC1=CC2=C(C=C1)N(C(=N2)C(C)(C)O)[C@@H]3CCN(C[C@H]3OC)C[C@H]4CC5=C(C4)C=C(C=C5)Br
C5W8ZR,C[C@@H]1[C@@H]2CC3=C([C@]1(CCN2C[C@H]4CCCO4)C)C=C(C=C3)C(=O)N
C8BSQ4,CC1C2C(=O)C3=C(C1(CCN2CC4CC4)C)C=C(C=C3)C(=O)N
CDS1G8,COC1(CC2CCC(C1)N2C(C3=CC=CC=C3Cl)C4=CC=CC=C4Cl)C5=CC=CC=C5
CEXW79,COCCN[C@H]1[C@@H](CCC2=CC=CC=C12)C3=CSC=C3
CWMO26,CC1=CC=C(C=C1)CN2CCC(CC2)N3C4=CC=CC=C4NC3=O
CF6ZY0,C1CN(CCC1N2C3=CC=CC=C3NC2=O)CC4=CC=C(C=C4)C#N
C8OK1P,C[C@H]1CN(CC[C@@]1(C)C2=CC(=CC=C2)O)C[C@H](C(C)C)NC(=O)C3=CC4=C(C=C3)C=C(C=C4)O
CTR1Y2,CCC[C@@](C)([C@@H]1CC23C=C[C@@]1([C@@H]4C25CCN(C3CC6=C5C(=C(C=C6)O)O4)C)OC)O
CEG52T,CCO[C@@H](C)[C@@H]1CC23C=C[C@@]1([C@@H]4C25CCN(C3CC6=C5C(=C(C=C6)O)O4)C)OC
C2H8LY,CCC[C@](C)([C@@H]1CC23C=C[C@@]1([C@@H]4C25CCN(C3CC6=C5C(=C(C=C6)O)O4)C)OC)O
C08HUZ,C1C[C@]2([C@H]3CC4=C5[C@@]2(CCN3CC6CC6)[C@H]([C@@H]1NCC(=O)O)OC5=C(C=C4)O)OCCCC7=CC=CC=C7.Cl.Cl
CXW86B,C1C[C@]2([C@H]3CC4=C5[C@@]2(CCN3CC6CC6)[C@H]([C@H]1NCC(=O)O)OC5=C(C=C4)O)OCCCC7=CC=CC=C7.Cl.Cl
C6NP1V,CC1=CC(=CC(=C1C[C@@H](C(=O)N[C@H](CCCCN)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)N)N)C)O
CE36IO,C1CN(CCC1N2C3=CC=CC=C3NC2=O)CC4=CC=CC=C4Cl
C3EP9X,CC1=CC(=CC(=C1C[C@@H](C(=O)N(C)[C@H](C)C(=O)N[C@H]2CC3=CC=CC=C3CN(C2=O)CC(=O)N)N)C)O
CROS84,C[C@@](CC(C)(C)C)([C@H]1C[C@@]23CC[C@@]1([C@H]4[C@@]25CCN([C@@H]3CC6=C5C(=C(C=C6)O)O4)CC7CC7)OC)O
C7F6EC,CC1=CC(=CC(=C1C[C@@H](C(=O)N[C@H](C)C(=O)N[C@H]2CC3=CC=CC=C3CN(C2=O)CC(=O)N)N)C)O
C6EN8F,C1CN(CCC1N2C3=CC=CC=C3NC2=O)CC4=C(C=C(C=C4)Br)F
CQU87I,C1CC1CN2CC[C@]34[C@@H]5[C@H]6C(=O)N([C@]57CC[C@]3([C@H]2CC8=C4C(=C(C=C8)O)OCO7)O6)CC9=CC=CC=C9
CHZ1D7,CN1CC[C@]23[C@@H]4[C@H]5C(=O)N([C@]46CC[C@]2([C@H]1CC7=C3C(=C(C=C7)O)OCO6)O5)CC8=CC=CC=C8
CCN2E8,C[C@@](CC1CC2CCC1C2)([C@H]3C[C@@]45CC[C@@]3([C@H]6[C@@]47CCN([C@@H]5CC8=C7C(=C(C=C8)O)O6)CC9CC9)OC)O
C95LAM,CC1=CC(=CC(=C1C[C@@H](C(=O)N(C)[C@H](C)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N(C)CC(=O)N)N)C)O
CJO8H7,CC1=CC(=CC(=C1C[C@@H](C(=O)N(CC2=CC(=CC=C2)C(=O)O)[C@@H](C)C3=NC=C(N3)C4=CC=CC=C4)N)C)C(=O)N
CYUB94,C=C([C@H](C1=CC=CO1)NC(=O)[C@H](CC2=CNC3=CC=CC=C32)NC(=O)[C@@H]4CCCN4C(=O)[C@H](CC5=CC=C(C=C5)O)N)C(=O)N
CMAP25,C=C([C@H](C1=CC=CC=C1)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC3=CC=C(C=C3)O)N)C(=O)N[C@@H](CC4=CC=CC=C4)C(=O)N
C9AB5E,C=C([C@H](C1=CC=CC=C1)NC(=O)[C@H](CC2=CNC3=CC=CC=C32)NC(=O)[C@@H]4CCCN4C(=O)[C@H](CC5=CC=C(C=C5)O)N)C(=O)N
C9VYO5,C=C([C@H](C1=CC=C(C=C1)F)NC(=O)[C@H](CC2=CNC3=CC=CC=C32)NC(=O)[C@@H]4CCCN4C(=O)[C@H](CC5=CC=C(C=C5)O)N)C(=O)N
CF8M6H,C=C([C@H](C1=CC(=CC=C1)Cl)NC(=O)[C@H](CC2=CNC3=CC=CC=C32)NC(=O)[C@@H]4CCCN4C(=O)[C@H](CC5=CC=C(C=C5)O)N)C(=O)N
CW4P3F,C=C([C@H](C1=COC=C1)NC(=O)[C@H](CC2=CNC3=CC=CC=C32)NC(=O)[C@@H]4CCCN4C(=O)[C@H](CC5=CC=C(C=C5)O)N)C(=O)N
CVPG71,CC(C1=CC=C(C=C1)Cl)N2CCC(CC2)N3C4=CC=CC=C4NC3=O
C7KLB6,C[C@H]1[C@H]2CC3=C([C@]1(CCN2C[C@@H]4CCCO4)C)C=C(C=C3)O
C9YUL1,C1CCC2(C1)C[C@](CCO2)(CCNCC3=NC=CN=C3)C4=CC=CC=N4
CL1M4R,C1CCC2(C1)C[C@](CCO2)(CCNCC3=CN=CC=C3)C4=CC=CC=N4
C32BZW,C1CCC2(C1)C[C@](CCO2)(CCNCC3=CC=CC=C3)C4=CC=C(C=C4)F
C0SV2K,C1CCC2(C1)C[C@@](CCO2)(CCNCC3=CC=CC=C3)C4=CC=C(C=C4)F
CI64QT,CC1(CC(CCO1)(CCNCC2=CC=CC=C2)C3=CC=C(C=C3)F)C
C8KI5V,C1CCC2(C1)C[C@](CCO2)(CCNCC3=CC=NC=C3)C4=CC=CC=N4
CWD91X,C1CCC2(C1)C[C@](CCO2)(CCNCC3=CC=CC=N3)C4=CC=CC=N4
CM46VH,C1CCC2(C1)C[C@](CCO2)(CCNCC3=CC4=CC=CC=C4C=C3)C5=CC=CC=N5
C1A7LO,CC1([C@@H]2C[C@@]34CC[C@@]2([C@H]5[C@@]36CCN(C4CC7=C6C(=C(C=C7)O)O5)C)OC1(C)C)C
C2YWE8,C=C([C@H](C1=CC=CC=C1Cl)NC(=O)[C@H](CC2=CNC3=CC=CC=C32)NC(=O)[C@@H]4CCCN4C(=O)[C@H](CC5=CC=C(C=C5)O)N)C(=O)N
C9WB3S,CC1([C@@H]2N3[C@@H]([C@]4(O2)CC[C@]5([C@H]6CC7=C8[C@]5([C@H]4OC8=C(C=C7)O)CCN6C)O)OC([C@H]3O1)(C)C)C
CXZ2V8,CN1CC[C@]23[C@@H]4C(=O)CC[C@]2([C@H]1CC5=C3C(=CC=C5)O4)NC(=O)/C=C/C6=CC=CC=C6Cl
CV74RO,CN1CC[C@]23[C@@H]4C5=C(C[C@]2(C1CC6=C3C(=C(C=C6)O)O4)NC(=O)CCC7=CC=CC=C7)C8=CC=CC=C8N5
CBHT09,C[C@H]([C@@H]1C[C@@]23C=C[C@@]1([C@@H]4C25CCN([C@@H]3CC6=C5C(=C(C=C6)O)O4)C)OC)OCC7=CC=CC=C7
C3O5EC,CN1CC[C@]23[C@@H]4C5=C(C[C@]2(C1CC6=C3C(=C(C=C6)O)O4)N)C7=CC=CC=C7N5
CD4Q0A,CCO[C@H](C)[C@@H]1C[C@@]23C=C[C@@]1([C@@H]4C25CCN([C@@H]3CC6=C5C(=C(C=C6)O)O4)C)OC
CW8ZV5,CN1CCC23C4[C@H]5CN(C4CCC2(C1CC6=C3C=C(C=C6)O)O5)C(=O)C7=CC=CC=C7
C8D1CB,C=C([C@H](C1=CC=CC=C1)NC(=O)[C@H](CC2=CNC3=CC=CC=C32)NC(=O)[C@@H]4CCN(C4)C(=O)[C@H](CC5=CC=C(C=C5)O)N)C(=O)N
CJ8GA4,C=C([C@H](C1=CC=CO1)NC(=O)[C@H](CC2=CNC3=CC=CC=C32)NC(=O)[C@@H]4CCN(C4)C(=O)[C@H](CC5=CC=C(C=C5)O)N)C(=O)N
CT3YS1,C=C([C@H](C1=CC=CC=C1)NC(=O)[C@H](CC2=CNC3=CC=CC=C32)NC(=O)[C@H]4CCN(C4)C(=O)[C@H](CC5=CC=C(C=C5)O)N)C(=O)N
C4UG0T,C=C([C@H](C1=CC=CO1)NC(=O)[C@H](CC2=CNC3=CC=CC=C32)NC(=O)[C@H]4CCN(C4)C(=O)[C@H](CC5=CC=C(C=C5)O)N)C(=O)N
C9Z7AT,CC1=CC(=CC(=C1C[C@@H](C(=O)N2CC[C@H](C2)C(=O)N[C@@H](CC3=CNC4=CC=CC=C43)C(=O)N[C@@H](C5=CC=CC=C5)C(=C)C(=O)N)N)C)O
CG8ZD6,CC1=CC(=CC(=C1C[C@@H](C(=O)N2CC[C@H](C2)C(=O)N[C@@H](CC3=CNC4=CC=CC=C43)C(=O)N[C@@H](C5=CC=CO5)C(=C)C(=O)N)N)C)O
CU53FL,CC1=CC(=CC(=C1C[C@@H](C(=O)N2CC[C@@H](C2)C(=O)N[C@@H](CC3=CNC4=CC=CC=C43)C(=O)N[C@@H](C5=CC=CC=C5)C(=C)C(=O)N)N)C)O
CMZ8F3,CC1=CC(=CC(=C1C[C@@H](C(=O)N2CC[C@@H](C2)C(=O)N[C@@H](CC3=CNC4=CC=CC=C43)C(=O)N[C@@H](C5=CC=CO5)C(=C)C(=O)N)N)C)O
CZ8CL2,CC1=CC(=CC(=C1C[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC3=CNC4=CC=CC=C43)C(=O)N[C@@H](C5=CC=CO5)C(=C)C(=O)O)N)C)O
CY89EO,CC1=CC(=CC(=C1C[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC3=CNC4=CC=CC=C43)C(=O)N[C@@H](C5=CC=CC=C5)C(=C)C(=O)O)N)C)O
CW95UP,C[C@@H]1C[C@H]2[C@H]3CC4=C5[C@@]2(CCN3C)[C@H]([C@H]1O)OC5=C(C=C4)OC
C0EBP2,C[C@@H]1C[C@H]2[C@H]3CC4=C5[C@@]2(CCN3C)[C@H]([C@H]1O)OC5=C(C=C4)O
C7SQL1,CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)OC)O[C@H]3[C@H]([C@@H](C4)OC)O
C8HK9Y,CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)OC)O[C@H]3[C@H]([C@@H](C4)O)O
C2MD4G,CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)OC)O[C@H]3[C@H]([C@@H](C4)F)O
CW0YD6,C[C@@H]1C[C@H]2[C@H]3CC4=C5[C@@]2(CCN3C)[C@H]([C@H]1OC)OC5=C(C=C4)OC
CI4CE3,C[C@@H]1C[C@H]2[C@H]3CC4=C5[C@@]2(CCN3C)[C@H]([C@H]1O)OC5=C(C=C4C)OC
CGZH63,CC1=CC=C(C=C1)C2(CCOCC2)CCNCC3=CC=CC=C3O
CE10DS,CCC1(CC(CCO1)(CCNCC2=CC=CC=C2)C3=CC=C(C=C3)F)CC
CY6GU0,C1CCC2(C1)CC(CCO2)(CCNCC3=CC=CC=C3)C4=CC=C(C=C4)F
CK7GI4,C1CCC2(CC1)CC(CCO2)(CCNCC3=CC=CC=C3)C4=CC=C(C=C4)F
C3HFI1,C[C@H](C1=CC=CC=C1)NCC[C@]2(CCOC3(C2)CCCC3)C4=CC=C(C=C4)F
CLS1E3,C[C@@H](C1=CC=CC=C1)NCC[C@]2(CCOC3(C2)CCCC3)C4=CC=C(C=C4)F
CZ04MG,CC(C)(C1=CC=CC=C1)NCC[C@]2(CCOC3(C2)CCCC3)C4=CC=C(C=C4)F
C4M5SD,C1CCC2(C1)CC(CCO2)(CCNCC3=CC=CC=C3)C4=CC=CC=N4
C3EIH2,C1CCC2(C1)C[C@](CCO2)(CCNCC3=CC=CC=C3Cl)C4=CC=CC=N4
CF5EX2,C1CCC2(C1)C[C@](CCO2)(CCNCC3=CC(=CC=C3)Cl)C4=CC=CC=N4
CO8PK5,C1CCC2(C1)C[C@](CCO2)(CCNCC3=NC=NC=C3)C4=CC=CC=N4
C29YGC,C1CCC2(C1)C[C@](CCO2)(CCNCC3=CC=CS3)C4=CC=CC=N4
C0ILU3,C1CCC2(C1)C[C@](CCO2)(CCNCC3=CSC=C3)C4=CC=CC=N4
CRC5V0,C1CCC(C1)CNCC[C@]2(CCOC3(C2)CCCC3)C4=CC=CC=N4
C9O4MK,CC1=C(SC=C1)CNCC[C@]2(CCOC3(C2)CCCC3)C4=CC=CC=N4
C19NWJ,CC1=CSC(=C1)CNCC[C@]2(CCOC3(C2)CCCC3)C4=CC=CC=N4
C0EI8T,CC1=CC=C(S1)CNCC[C@]2(CCOC3(C2)CCCC3)C4=CC=CC=N4
CUZE98,CC1=CC=C(O1)CNCC[C@]2(CCOC3(C2)CCCC3)C4=CC=CC=N4
COYH24,CC1=CC(=C(S1)CNCC[C@]2(CCOC3(C2)CCCC3)C4=CC=CC=N4)C
C3C1GQ,CC1=C(SC(=C1)CNCC[C@]2(CCOC3(C2)CCCC3)C4=CC=CC=N4)C
CE4NJ7,CC1=C(OC(=C1)CNCC[C@]2(CCOC3(C2)CCCC3)C4=CC=CC=N4)C
C6WO0U,CCN(C)[C@H]1C[C@H]2C[C@@](C1)([C@@H](CN2CCCC3=CC=CC=C3)C)C4=CC(=CC=C4)O.Cl.Cl
CF1U5Z,C1CCC2(C1)C[C@](CCO2)(CCNCC3=CC=CC=C3)C4=CC=CC=N4
C67REA,C1CCC2(C1)C[C@@](CCO2)(CCNCC3=CC=CC=C3)C4=CC=CC=N4
CRK2J6,CC1=C(C=CO1)[C@@H]2C[C@]3([C@@H](CC[C@@]4([C@@H]3C(=O)[C@H](C[C@H]4C(=O)OC)OC(=O)C)C)C(=O)O2)C
C4NHU9,CC[C@@]1(CC(CCO1)(CCNCC2=CC=CC=C2O)C3=CC=C(C=C3)F)C
C5GAW0,C[C@H]1[C@H]2CC3=C([C@]1(CCN2CC4CC4)C)C=C(C=C3)NC5=CC=CC=C5
CSY9E4,C[C@@H]1C[C@H]2[C@H]3CC4=C5[C@@]2(CCN3C)[C@H]([C@@H]1F)OC5=C(C=C4C)OC
C2VQJ1,CC[C@@]1(CC(CCO1)(CCNCC2=CC=CC=C2O)C3=CC=C(C=C3)C)C
C3WU0Y,C1CN2CCC1C(=O)C3=C(C2)C4=CC=CC=C4N3
C1Y6QN,CC1=CC(=CC(=C1C[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC3=CNC4=CC=CC=C43)C(=O)N)N)C)O
CCM78A,CC1=CC(=C(C(=C1)C)C[C@@H](C(=O)N)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC3=C(C=C(C=C3C)O)C)N)C
CIQV28,CC(C)CN1CC[C@]23[C@@H]4[C@H]5C(=O)N([C@]46CC[C@]2([C@H]1CC7=C3C(=C(C=C7)O)OCO6)O5)CC8=CC=CC=C8
C6V1PS,C=CCN1CC[C@]23[C@@H]4[C@H]5C(=O)N([C@]46CC[C@]2([C@H]1CC7=C3C(=C(C=C7)O)OCO6)O5)CC8=CC=CC=C8
CNPC03,C1C[C@]23[C@H]4[C@@H](C(=O)N2CC5=CC=CC=C5)O[C@]16[C@]47CCN([C@@H]6CC8=C7C(=C(C=C8)O)OCO3)CCC9=CC=CC=C9
CFAZ39,C1CC1CN2CC[C@]34[C@@H]5[C@H]6C(=O)N([C@]57CC[C@]3([C@H]2CC8=C4C(=C(C=C8)O)OCO7)O6)C9=CC=CC=C9
C63YPH,C1CC1CN2CC[C@]34[C@@H]5[C@H]6C(=O)N([C@]57CC[C@]3([C@H]2CC8=C4C(=C(C=C8)O)OCO7)O6)CCC9=CC=CC=C9
C8TV7C,CC1CN(C2C[C@@H](CC1(C2)C3=CC(=CC=C3)O)NCC4CC4)CCCC5=CC=CC=C5
CC6LY3,CO[C@]12C=C[C@@]3(C[C@@H]1[C@@H](C4=CC=CC=C4)O)[C@H]5CC6=C7[C@]3([C@H]2OC7=C(C=C6)O)CCN5CC8CC8
C3QA8Z,C[C@@H]1CN([C@H]2C[C@@H](C[C@@]1(C2)C3=CC(=CC=C3)O)N)CCCC4=CC=CC=C4.Cl.Cl
CU2XP8,C[C@@]1([C@H]2N3[C@H](CO2)O[C@]([C@@H]3O1)(C)C4=CC=CC=C4O)C5=CC=CC=C5O
C7GBD9,C[C@@H](CC1=CSC=C1)NC(=O)NC[C@H](CC2=CC=CC=C2)N(C)C
C0KVB7,CC(C)(C)C[C@@H]1COCC2=NC(=CC(=O)N12)OCC3=CC=CC=N3
CNHS29,CC1=NN(C2=C1C(=O)CC(C2)(C)C)C3=C(C=C(C=C3)Br)Br
CJX06V,CC(=O)O[C@H]1C[C@H]([C@@]2(CC[C@H]3C(=O)O[C@@H](C[C@@]3([C@H]2C1=O)C)C4=C(OC=C4)C#C)C)C(=O)OC
CS7V1U,C1CC(C1)C(=O)NCC2C3=CC=CC=C3CCN2
C0BCI6,C1CC23C4CC5=C(C2(CCN4CCC6=CC=CC=C6)C7C1N(C[C@H]7O3)C(=O)C8=CC=CC=C8)C=C(C=C5)O
CSJ3H4,COCCCN1CCC23C4[C@H]5CN(C4CCC2(C1CC6=C3C=C(C=C6)O)O5)C(=O)C7=CC=CC=C7
C60BSA,CC(C)C1C(=O)N(CC2(O1)CCN(CC2)CCC3=CC=CC=C3)C4=CC=CC=C4
CE3D0A,CC1C(=O)N(CC2(O1)CCN(CC2)CCC3=CC=CC=C3F)C4=CC=CC=C4
C63EGC,C1CN(CC12CN(C(=O)CO2)C3=CC=CC=C3)CCC4=CC=CC=C4
C5JKQ9,CCC1C(=O)N(CC2(O1)CCN(CC2)CCC3=CC=CC=C3)C4=CC=CC=C4
C12CKV,CC1C(=O)N(CC2(O1)CCN(CC2)CCC3=CC=CC=C3)C4=CC=C(C=C4)OC
CF6LK7,C1CC12C(=O)N(CC3(O2)CCN(CC3)CCC4=CC=CC=C4)C5=CC=CC=C5
C3TQE7,CC1C(=O)N(CC2(O1)CCN(CC2)CCC3=CC=CC=C3)C4=CC=NC=C4
CLVO18,CC1C(=O)N(CC2(O1)CCN(CC2)CCC3=CC=CC=C3)C4=C(C=CN=C4)C(F)(F)F
CV7U9Y,CC1C(=O)N(CC2(O1)CCN(CC2)CCC3=CC=C(C=C3)NC(=O)C)C4=CC=CC=C4
CXW0K9,CC1C(=O)N(CC2(O1)CCN(CC2)CCC3=CC=CC=C3)C4=CC=CC=C4F
C8TP7C,CC1C(=O)N(CC2(O1)CCN(CC2)CCC3=CC=CC=C3)C4=CC=CC=C4Cl
CK5T2Z,C1CN(CCC12CN(C(=O)C(O2)CC(=O)O)C3=CC=CC=C3)CCC4=CC=CC=C4
C59GUQ,CC1C(=O)N(CC2(O1)CCN(CC2)CCC3=CC=CC=C3)C4=CN=C(C=C4)C(F)(F)F
CHU9L5,CCC1=CC=CC=C1N2C3=C(C(=N2)C)C(=O)CC(C3)(C)C
CHC14P,CCOC(=O)C1=CC=CC=C1N2C3=C(C(=N2)C)C(=O)CC(C3)(C)C
CBR9W6,CC1=CC(=C(C=C1)N2C3=C(C(=N2)C)C(=O)CC(C3)(C)C)C
CO31BE,CC1=C(C(=CC=C1)N2C3=C(C(=N2)C)C(=O)CC(C3)(C)C)C
CR38FY,CC1=CC(=C(C=C1)C)N2C3=C(C(=N2)C)C(=O)CC(C3)(C)C
CQX8H5,CC1=C(C=CC(=C1)Cl)N2C3=C(C(=N2)C)C(=O)CC(C3)(C)C
CAXH38,CC1=NN(C2=C1C(=O)CC(C2)(C)C)C3=C(C=C(C=C3)F)F
CI1QT3,CC1=NN(C2=C1C(=O)CC(C2)(C)C)C3=C(C=C(C=C3)Cl)Br
